Driver Number,Category,Agency,Division,Date,Registration,StartOfDuty,End Of Duty,Drive,Other,POA,Rest
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,17/06/2019,"Manual,BF68 LFA,Manual,BF68 LFA",17/06/2019 07:20,17/06/2019 18:17,04:28,05:43,,00:46
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,18/06/2019,"Manual,Manual,BF68 LEU,Manual,FN62 CZP",18/06/2019 05:35,18/06/2019 14:58,02:39,05:43,,01:01
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,19/06/2019,"Manual,Manual,BF68 LEJ,Manual,666 VMX",19/06/2019 02:40,19/06/2019 11:21,02:38,04:59,,01:04
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,20/06/2019,Rest,20/06/2019 00:00,20/06/2019 09:00,,,,
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,21/06/2019,Rest,21/06/2019 00:00,21/06/2019 09:00,,,,
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,22/06/2019,"Manual,BF68 LFA,Manual,FN62 CVY",22/06/2019 00:25,22/06/2019 09:15,05:28,01:36,,01:46
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,23/06/2019,"Manual,BF68 LFA,Manual,A19 LTG",23/06/2019 00:25,23/06/2019 09:10,05:08,01:43,,01:54
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,24/06/2019,"BF68 LDZ,Manual,YN56 FGK",24/06/2019 02:40,24/06/2019 11:17,05:31,02:00,00:01,01:05
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,25/06/2019,"Manual,BF68 LDX,Manual,Manual,FN62 CWD,Manual,BF63 ZSE",25/06/2019 02:40,25/06/2019 15:38,06:12,02:37,00:02,04:07
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,26/06/2019,Rest,26/06/2019 00:00,26/06/2019 09:00,,,,
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,27/06/2019,Rest,27/06/2019 00:00,27/06/2019 09:00,,,,
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,28/06/2019,"Manual,BF68 LEU",28/06/2019 12:50,28/06/2019 22:34,07:06,01:52,,00:46
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,29/06/2019,"Manual,BF68 LEU,Manual,Manual,BF68 LEU",29/06/2019 12:40,29/06/2019 22:55,03:32,05:56,,00:47
MATAR,"07, National Express Drivers",Paid By Tachograph,LuckNX,30/06/2019,"Manual,BF68 LEU",30/06/2019 12:40,30/06/2019 22:49,06:29,02:45,,00:55
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,"Manual,FN62 CXP",01/06/2019 16:00,02/06/2019 02:51,02:13,02:53,,04:45
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 09:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,03/06/2019,Rest,03/06/2019 00:00,03/06/2019 09:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,"Manual,V142 LGC",04/06/2019 07:00,04/06/2019 21:21,04:06,04:31,,04:44
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,05/06/2019,"Manual,RJ17 HSO",05/06/2019 06:00,05/06/2019 19:37,02:59,02:06,,07:32
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,"Manual,YT11 LPV,Manual,BF59 NHL",06/06/2019 08:35,06/06/2019 20:00,05:25,02:49,,02:11
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,"Manual,YG65 ATN,Manual,YN65 XDJ",07/06/2019 11:50,08/06/2019 00:32,06:04,02:26,,03:12
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,MAN UAL,08/06/2019 12:00,08/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,"Manual,YN16 NZZ",08/06/2019 16:30,09/06/2019 02:18,05:11,01:27,,02:10
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 09:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,MAN UAL,09/06/2019 12:00,09/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,"Manual,FJ11 RDX,Manual,Manual,YM14 HRD,Manual,YT09 FLW",10/06/2019 07:40,10/06/2019 20:32,04:38,03:35,,04:39
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,MAN UAL,10/06/2019 12:00,10/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,"YN64 AGY,Manual,YN64 AGY,YN64 AGY",11/06/2019 07:16,11/06/2019 18:15,02:38,00:05,06:25,01:51
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,MAN UAL,11/06/2019 12:00,11/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,12/06/2019,YN64 AGY,12/06/2019 08:37,12/06/2019 16:14,03:21,00:26,,03:50
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,12/06/2019,MAN UAL,12/06/2019 12:00,12/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,"YN64 AGY,YN64 AGY,YN64 AGY",13/06/2019 08:45,13/06/2019 16:33,01:57,00:39,01:41,03:31
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,Office,13/06/2019 12:00,13/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,YN64 AGY,14/06/2019 09:04,14/06/2019 16:27,,,02:04,05:19
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,MAN UAL,14/06/2019 12:00,14/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,"YN64 AGY,YN64 AGY,YN64 AGY,Manual,YN64 AGY",15/06/2019 08:03,15/06/2019 19:52,02:58,01:13,05:29,02:09
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,MAN UAL,15/06/2019 12:00,15/06/2019 14:00,,01:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 08:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,Rest,17/06/2019 00:00,17/06/2019 08:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,"Manual,YT09 FLW,Manual,YT09 FLW",18/06/2019 08:15,18/06/2019 21:57,03:23,02:15,,08:04
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,"Manual,YR62 EAG",19/06/2019 07:00,19/06/2019 15:33,03:44,00:59,,03:50
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,"Manual,FN62 CVY",20/06/2019 07:00,20/06/2019 17:44,04:45,01:36,,04:23
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,"Manual,A18 HLC",21/06/2019 06:55,21/06/2019 15:21,02:16,01:28,,04:42
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,"Manual,YN64 AGY,YN64 AGY,Manual,YN64 AGY,Manual,YN64 AGY",22/06/2019 07:30,23/06/2019 00:08,04:07,01:41,06:55,03:55
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,"Manual,FN62 CZP,Manual,BF60 OEW,Manual,Manual,Manual,A18 HLC",23/06/2019 13:30,24/06/2019 01:58,04:20,03:09,,04:59
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,"Manual,FN62 CZP,Manual,BF60 OEW,Manual,Manual,Manual,A18 HLC",23/06/2019 13:30,24/06/2019 01:58,04:20,03:09,,04:59
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 08:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,"Manual,YT11 LPA,Manual,YT09 FLW,Manual,Manual",25/06/2019 06:00,25/06/2019 16:15,00:54,04:19,,05:02
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,Unpaid Sick,26/06/2019 00:00,26/06/2019 08:00,,08:00,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,Rest,27/06/2019 00:00,27/06/2019 08:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,"Manual,A17 HLC,Manual,Manual,YN13 BWL,Manual,Manual,Manual",28/06/2019 07:22,28/06/2019 18:10,04:47,02:18,,03:43
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,"Manual,A19 HLC",29/06/2019 07:45,29/06/2019 19:53,03:00,01:52,,07:16
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
LETIR,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,04/06/2019,YK05 CCE,04/06/2019 14:14,04/06/2019 14:59,00:18,00:27,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,05/06/2019,YN13 XYS,05/06/2019 06:59,05/06/2019 07:36,00:32,00:05,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,07/06/2019,FN62 CVS,07/06/2019 15:33,07/06/2019 16:01,00:14,00:14,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,08/06/2019,666 VMX,08/06/2019 12:08,08/06/2019 12:31,00:21,00:02,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,10/06/2019,YR17 RJO,10/06/2019 11:28,10/06/2019 11:56,00:24,00:04,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,11/06/2019,Rest,11/06/2019 00:00,11/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,12/06/2019,Rest,12/06/2019 00:00,12/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,13/06/2019,A19 LTG,13/06/2019 09:45,13/06/2019 09:50,00:02,00:03,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,14/06/2019,BK67 LNZ,14/06/2019 06:09,14/06/2019 08:30,00:33,01:48,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,15/06/2019,FJ61 EWA,15/06/2019 09:55,15/06/2019 10:27,00:29,00:03,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,17/06/2019,Rest,17/06/2019 00:00,17/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,18/06/2019,Rest,18/06/2019 00:00,18/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,19/06/2019,YN13 BWL,19/06/2019 05:56,19/06/2019 06:33,00:13,00:02,,00:22
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,20/06/2019,Rest,20/06/2019 00:00,20/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,21/06/2019,Rest,21/06/2019 00:00,21/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,22/06/2019,FN62 CGE,22/06/2019 10:25,22/06/2019 10:56,00:28,00:03,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,23/06/2019,Rest,23/06/2019 00:00,23/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,24/06/2019,BK67 LOF,24/06/2019 08:20,24/06/2019 09:47,00:48,00:39,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,25/06/2019,Rest,25/06/2019 00:00,25/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,26/06/2019,Rest,26/06/2019 00:00,26/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,27/06/2019,Rest,27/06/2019 00:00,27/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,28/06/2019,Rest,28/06/2019 00:00,28/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,29/06/2019,Rest,29/06/2019 00:00,29/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
DAWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
TEWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,19/06/2019,YN13 XYT,19/06/2019 11:59,19/06/2019 12:01,,00:02,,
TEWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,26/06/2019,BU18 OSJ,26/06/2019 13:14,26/06/2019 13:45,00:27,00:03,00:01,
TEWAN,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,28/06/2019,BK67 LOF,28/06/2019 06:19,28/06/2019 08:19,00:46,01:12,00:02,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 08:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,01/06/2019,MAN UAL,01/06/2019 00:00,01/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 08:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,02/06/2019,MAN UAL,02/06/2019 00:00,02/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,03/06/2019,Rest,03/06/2019 00:00,03/06/2019 08:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,03/06/2019,MAN UAL,03/06/2019 00:00,03/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,04/06/2019,MAN UAL,04/06/2019 00:00,04/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,04/06/2019,Manual,04/06/2019 01:00,04/06/2019 06:50,,,,05:50
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,04/06/2019,"Manual,Manual,BK67 LNY,Manual,Manual,BK67 LNZ",04/06/2019 06:50,04/06/2019 16:56,04:54,02:04,,01:08
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,05/06/2019,MAN UAL,05/06/2019 00:00,05/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,05/06/2019,"Manual,BU18 OSL,Manual,BK67 LNY,Manual,Manual",05/06/2019 05:07,05/06/2019 16:45,04:37,03:41,,01:20
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,06/06/2019,"Manual,BF60 OEW",06/06/2019 05:30,06/06/2019 19:45,06:01,02:39,,04:35
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,07/06/2019,"Manual,BF59 NHL,Manual,Manual,Manual,A17 HLC",07/06/2019 05:16,07/06/2019 17:51,03:24,06:56,,01:15
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,08/06/2019,"Manual,BF68 LFA,Manual,BK67 LNZ,Manual,Manual,BK67 LOD,Manual",08/06/2019 14:00,08/06/2019 23:27,05:00,03:35,,00:52
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,10/06/2019,"Manual,FN62 CXP,Manual,BU18 OSJ,Manual",10/06/2019 05:13,10/06/2019 14:10,03:31,04:18,,01:08
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,11/06/2019,"Manual,YT11 LPV",11/06/2019 05:25,11/06/2019 15:28,03:33,05:09,,01:21
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,12/06/2019,"Manual,BF68 LDX,Manual,YG65 ATN",12/06/2019 05:30,12/06/2019 15:46,03:06,06:04,,01:06
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,13/06/2019,"Manual,BK67 LOF,Manual,Manual,BK67 LOH",13/06/2019 14:04,13/06/2019 21:48,05:04,01:51,,00:49
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,14/06/2019,"Manual,BK67 LOF,Manual,Manual,BK67 LOH,Manual,BK67 LOA",14/06/2019 14:00,14/06/2019 23:21,05:34,02:36,00:22,00:49
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,15/06/2019,Rest,15/06/2019 00:00,15/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,17/06/2019,Rest,17/06/2019 00:00,17/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,18/06/2019,Rest,18/06/2019 00:00,18/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,19/06/2019,MAN UAL,19/06/2019 00:00,19/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,20/06/2019,MAN UAL,20/06/2019 00:00,20/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,21/06/2019,MAN UAL,21/06/2019 00:00,21/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,22/06/2019,Holiday,22/06/2019 00:00,22/06/2019 09:00,,08:00,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,23/06/2019,Holiday,23/06/2019 00:00,23/06/2019 08:00,,08:00,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,23/06/2019,MAN UAL,23/06/2019 00:00,23/06/2019 09:00,,,,08:00
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,25/06/2019,Rest,25/06/2019 00:00,25/06/2019 09:00,,,,
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,26/06/2019,"Manual,Manual,YT09 FLW,Manual,BK67 LNX,Manual,BU18 OSK",26/06/2019 06:29,26/06/2019 16:04,06:14,02:15,,01:06
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,27/06/2019,"Manual,Manual,BK67 LNX,Manual,BK67 LNY",27/06/2019 06:20,27/06/2019 16:18,05:17,02:02,,02:39
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,28/06/2019,"Manual,BU18 OSO,BU18 OSO,BU18 OSO,BU18 OSO,Manual",28/06/2019 04:20,28/06/2019 12:16,02:51,02:51,02:10,00:04
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,29/06/2019,"Manual,YP64 WVW,Manual,YN65 XDK,Manual,Manual,YT09 FLW,Manual",29/06/2019 11:54,29/06/2019 20:47,00:50,07:13,,00:50
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,30/06/2019,"Manual,YR62 EAG,Manual,Manual,Manual,RJ17 HSO",30/06/2019 11:48,01/07/2019 01:59,03:52,06:31,,03:48
CLWAY,"07, National Express Drivers",Paid By Tachograph,LuckNX,30/06/2019,"Manual,YR62 EAG,Manual,Manual,Manual,RJ17 HSO",30/06/2019 11:48,01/07/2019 01:59,03:52,06:31,,03:48
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,01/06/2019,"BF68 LDX,Manual,Manual,BF68 LDX,Manual",01/06/2019 00:24,01/06/2019 10:15,05:14,02:37,,01:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,02/06/2019,"Manual,BF68 LDZ,Manual,Manual,BF68 LDZ,Manual",02/06/2019 00:20,02/06/2019 10:15,05:21,02:34,,01:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,03/06/2019,"Manual,BF68 LDZ,Manual,Manual,BF68 LDZ,Manual",03/06/2019 02:40,03/06/2019 12:20,05:24,02:16,,01:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,04/06/2019,"Manual,BF68 LEJ,Manual,BK67 LOF",04/06/2019 02:40,04/06/2019 12:27,05:29,02:15,,01:03
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,05/06/2019,Rest,05/06/2019 00:00,05/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,05/06/2019,"Manual,BK67 LNX,Manual,Manual,BU18 OSL",05/06/2019 04:35,05/06/2019 12:57,04:08,02:14,,01:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,06/06/2019,Rest,06/06/2019 00:00,06/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,07/06/2019,"Manual,BF68 LDX",07/06/2019 12:40,07/06/2019 23:35,06:30,02:24,,01:01
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,08/06/2019,"Manual,BF68 LEJ",08/06/2019 12:40,08/06/2019 23:32,06:40,02:20,,00:52
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,09/06/2019,"Manual,BF68 LEJ",09/06/2019 12:40,09/06/2019 23:40,06:33,02:25,,01:02
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,10/06/2019,"Manual,BK67 LNX",10/06/2019 14:20,11/06/2019 00:17,07:06,01:54,,00:57
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,11/06/2019,Rest,11/06/2019 00:00,11/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,12/06/2019,Rest,12/06/2019 00:00,12/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,13/06/2019,"BF68 LEJ,Manual,Manual,BF68 LEJ,Manual",13/06/2019 00:25,13/06/2019 10:55,06:41,02:49,,01:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,14/06/2019,"Manual,BU18 OSJ,Manual",14/06/2019 02:40,14/06/2019 11:40,05:34,02:34,,00:52
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,15/06/2019,"Manual,BF68 LDZ,Manual",15/06/2019 02:40,15/06/2019 14:00,07:09,02:32,,01:39
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,16/06/2019,"Manual,BF68 LFA,Manual",16/06/2019 07:35,16/06/2019 17:50,06:17,03:00,,00:58
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,17/06/2019,"Manual,BF68 LEU,Manual,FN62 CXP",17/06/2019 05:35,17/06/2019 15:27,06:00,02:45,,01:07
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,18/06/2019,Rest,18/06/2019 00:00,18/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,19/06/2019,Rest,19/06/2019 00:00,19/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,20/06/2019,"Manual,BF68 LEU",20/06/2019 12:40,20/06/2019 22:38,06:44,02:20,,00:54
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,21/06/2019,"Manual,BF68 LDX",21/06/2019 16:15,22/06/2019 02:01,06:42,02:02,,01:02
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,22/06/2019,"Manual,BF68 LDX",22/06/2019 16:15,23/06/2019 02:19,06:37,02:06,,01:21
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,23/06/2019,"Manual,BF68 LDX",23/06/2019 16:10,24/06/2019 02:07,06:13,02:45,,00:59
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,23/06/2019,"Manual,BF68 LDX",23/06/2019 16:10,24/06/2019 02:07,06:13,02:45,,00:59
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,25/06/2019,Rest,25/06/2019 00:00,25/06/2019 09:00,,,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,26/06/2019,Holiday,26/06/2019 00:00,26/06/2019 09:00,,08:00,,
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,27/06/2019,Other Work,27/06/2019 00:00,27/06/2019 08:00,,,,08:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,27/06/2019,"Manual,Manual,BU18 OSJ,Manual,Manual,Manual,BK67 LNX,Manual,A18 HLC,Manual",27/06/2019 00:20,27/06/2019 08:50,00:54,06:36,,01:00
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,28/06/2019,"Manual,BF68 LDX,Manual",28/06/2019 05:35,28/06/2019 14:55,06:19,02:15,,00:46
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,29/06/2019,"Manual,BF68 LDX,Manual",29/06/2019 06:15,29/06/2019 16:20,06:45,02:34,,00:46
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,30/06/2019,"BF68 LDX,Manual,YN62 AWX",30/06/2019 06:10,30/06/2019 14:57,05:35,02:27,,00:45
SCWHE,"07, National Express Drivers",Paid By Tachograph,LuckNX,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
STWIS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 09:00,,,,
STWIS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,Rest,02/06/2019 00:00,02/06/2019 09:00,,,,
STWIS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,03/06/2019,YP64 WVW,03/06/2019 05:15,03/06/2019 20:38,06:15,03:35,,04:33
